frame_id,boundary_name,fValidLengthMeter,fDistanceMeter,fYawAngleRad,fCurvature,fCurvatureRate,lane_type,fCorrectedPitch,polynomial[0],polynomial[1],polynomial[2],polynomial[3],Unnamed: 13
1692632433000049,road_boundary_right,24.71974,-16.10178,-0.072999,0.000356,0.0,1,-0.037774,16.10178,0.073129,-0.000178,-0.0,
1692632433000049,road_boundary_left,74.46727,5.229239,0.000202,9e-06,0.0,1,-0.037774,-5.229239,-0.000202,-5e-06,-0.0,
1692632433499930,ego_right,14.462156,-1.674223,0.008725,-0.001031,0.0,1,-0.032888,1.674223,-0.008726,0.000516,-0.0,
1692632433499930,ego_left,43.827305,1.299104,-0.007251,0.000101,0.0,1,-0.032888,-1.299104,0.007252,-5e-05,-0.0,
1692632433499930,adjacent_right,20.573952,-4.850777,-0.015597,0.002353,0.0,1,-0.032888,4.850777,0.015598,-0.001176,-0.0,
1692632433499930,adjacent_left,56.524223,4.4332,0.005169,-0.000459,0.0,1,-0.032888,-4.4332,-0.005169,0.000229,-0.0,
1692632433499930,road_boundary_right,22.373426,-16.915524,-0.078418,0.009074,0.0,1,-0.032888,16.915524,0.078579,-0.004537,-0.0,
1692632433499930,road_boundary_left,61.692871,5.138827,0.004058,-0.000566,0.0,1,-0.032888,-5.138827,-0.004058,0.000283,-0.0,
1692632434000027,ego_right,15.162846,-1.675696,0.004355,-0.001546,0.0,1,-0.034595,1.675696,-0.004355,0.000773,-0.0,
1692632434000027,ego_left,31.714247,1.280018,-0.008634,-1.7e-05,0.0,1,-0.034595,-1.280018,0.008634,8e-06,-0.0,
1692632434000027,adjacent_left,52.387699,4.438332,-0.002204,-0.000394,0.0,1,-0.034595,-4.438332,0.002204,0.000197,-0.0,
1692632434000027,road_boundary_right,20.03034,-17.299143,-0.015757,0.010359,0.0,1,-0.034595,17.299143,0.015758,-0.00518,-0.0,
1692632434000027,road_boundary_left,48.415871,5.15983,0.000381,-0.000566,0.0,1,-0.034595,-5.15983,-0.000381,0.000283,-0.0,
1692632434500269,ego_right,23.396698,-1.680763,0.000578,-0.00075,0.0,1,-0.037214,1.680763,-0.000578,0.000375,-0.0,
1692632434500269,ego_left,30.4153,1.20802,-0.010038,8.4e-05,0.0,1,-0.037214,-1.20802,0.010038,-4.2e-05,-0.0,
1692632434500269,adjacent_right,43.718994,-10.478479,0.007858,-0.000569,0.0,1,-0.037214,10.478479,-0.007858,0.000285,-0.0,
1692632434500269,adjacent_left,63.09362,4.407957,-0.00331,-0.000279,0.0,1,-0.037214,-4.407957,0.00331,0.00014,-0.0,
1692632434500269,road_boundary_right,16.166946,-15.806832,0.01739,-0.004651,0.0,1,-0.037214,15.806832,-0.017392,0.002326,-0.0,
1692632434500269,road_boundary_left,69.421616,5.147497,-0.011917,-9.7e-05,0.0,1,-0.037214,-5.147497,0.011918,4.8e-05,-0.0,
1692632435000002,ego_right,32.211426,-1.768582,-0.006238,-0.000223,0.0,1,-0.03785,1.768582,0.006238,0.000111,-0.0,
1692632435000002,ego_left,27.266592,1.146574,-0.0123,0.000187,0.0,1,-0.03785,-1.146574,0.0123,-9.4e-05,-0.0,
1692632435000002,adjacent_right,20.709036,-4.949669,0.00099,-0.000784,0.0,1,-0.03785,4.949669,-0.00099,0.000392,-0.0,
1692632435000002,adjacent_left,45.049915,4.333529,0.006901,-0.000625,0.0,1,-0.03785,-4.333529,-0.006901,0.000312,-0.0,
1692632435000002,road_boundary_right,20.109764,-4.949897,-0.009987,-0.000605,0.0,1,-0.03785,4.949897,0.009987,0.000303,-0.0,
1692632435000002,road_boundary_left,54.022156,5.104728,9.6e-05,-0.000489,0.0,1,-0.03785,-5.104728,-9.6e-05,0.000244,-0.0,
1692632435500040,ego_right,34.775375,-1.812811,-0.008684,9e-05,0.0,1,-0.038239,1.812811,0.008684,-4.5e-05,-0.0,
1692632435500040,ego_left,26.514954,1.175041,-0.010839,-4.5e-05,0.0,1,-0.038239,-1.175041,0.01084,2.3e-05,-0.0,
1692632435500040,adjacent_right,19.364483,-4.957103,-0.005059,-0.000803,0.0,1,-0.038239,4.957103,0.005059,0.000401,-0.0,
1692632435500040,adjacent_left,46.792847,4.342648,0.014141,-0.000981,0.0,1,-0.038239,-4.342648,-0.014142,0.00049,-0.0,
1692632435500040,road_boundary_left,75.21196,5.137884,0.009761,-0.000562,0.0,1,-0.038239,-5.137884,-0.009761,0.000281,-0.0,
1692632436000054,ego_right,39.505779,-1.848743,-0.00846,0.000454,0.0,1,-0.037877,1.848743,0.00846,-0.000227,-0.0,
1692632436000054,ego_left,23.836824,1.100597,-0.008718,0.000782,0.0,1,-0.037877,-1.100597,0.008718,-0.000391,-0.0,
1692632436000054,adjacent_right,17.15353,-4.982296,-0.010616,-5e-05,0.0,1,-0.037877,4.982296,0.010617,2.5e-05,-0.0,
1692632436000054,adjacent_left,47.453041,4.371305,0.00864,-0.000796,0.0,1,-0.037877,-4.371305,-0.00864,0.000398,-0.0,
1692632436000054,road_boundary_left,81.33416,5.192565,-0.005595,0.0,0.0,1,-0.037877,-5.192565,0.005595,-0.0,-0.0,
1692632436500173,ego_right,42.57666,-1.850442,-0.000688,0.000133,0.0,1,-0.039239,1.850442,0.000688,-6.7e-05,-0.0,
1692632436500173,ego_left,23.755491,1.153114,-0.003072,0.00054,0.0,1,-0.039239,-1.153114,0.003072,-0.00027,-0.0,
1692632436500173,adjacent_right,16.151657,-4.914765,-0.012532,-0.000114,0.0,1,-0.039239,4.914765,0.012533,5.7e-05,-0.0,
1692632436500173,adjacent_left,65.54628,4.47712,0.005946,-0.000362,0.0,1,-0.039239,-4.47712,-0.005946,0.000181,-0.0,
1692632436500173,road_boundary_right,25.453201,-20.775557,0.546102,-0.035137,0.0,1,-0.039239,20.775557,-0.607755,0.017568,-0.0,
1692632436500173,road_boundary_left,83.865791,5.350979,0.00395,-0.000164,0.0,1,-0.039239,-5.350979,-0.00395,8.2e-05,-0.0,
1692632437000079,ego_right,43.09124,-1.839195,0.001444,0.000322,0.0,1,-0.03777,1.839195,-0.001444,-0.000161,-0.0,
1692632437000079,ego_left,23.095078,1.161267,0.000527,0.000473,0.0,1,-0.03777,-1.161267,-0.000527,-0.000237,-0.0,
1692632437000079,adjacent_right,13.33559,-4.931308,-0.011172,0.000716,0.0,1,-0.03777,4.931308,0.011172,-0.000358,-0.0,
1692632437000079,adjacent_left,49.18399,4.430822,0.001765,-0.000624,0.0,1,-0.03777,-4.430822,-0.001765,0.000312,-0.0,
1692632437000079,road_boundary_right,19.152336,-18.68457,0.524676,-0.051076,0.0,1,-0.03777,18.68457,-0.578788,0.025538,-0.0,
1692632437000079,road_boundary_left,53.46196,5.181531,0.00442,-0.000485,0.0,1,-0.03777,-5.181531,-0.00442,0.000243,-0.0,
1692632437500244,ego_right,55.029724,-1.88489,-0.001713,2.3e-05,0.0,1,-0.040213,1.88489,0.001713,-1.2e-05,-0.0,
1692632437500244,ego_left,21.520952,1.203564,0.002544,-0.000541,0.0,1,-0.040213,-1.203564,-0.002544,0.000271,-0.0,
1692632437500244,adjacent_right,11.744487,-4.969346,-0.012087,0.000925,0.0,1,-0.040213,4.969346,0.012087,-0.000463,-0.0,
1692632437500244,adjacent_left,68.587631,4.436401,0.014062,-0.000515,0.0,1,-0.040213,-4.436401,-0.014063,0.000258,-0.0,
1692632437500244,road_boundary_right,21.488556,-23.735403,0.584158,-0.025496,0.0,1,-0.040213,23.735403,-0.661127,0.012748,-0.0,
1692632437500244,road_boundary_left,85.362694,5.167972,0.027,-0.000661,0.0,1,-0.040213,-5.167972,-0.027006,0.000331,-0.0,
1692632438000177,ego_right,43.246376,-1.927752,-0.010177,0.000236,0.0,1,-0.03458,1.927752,0.010178,-0.000118,-0.0,
1692632438000177,ego_left,24.582731,1.184821,0.001681,8.5e-05,0.0,1,-0.03458,-1.184821,-0.001681,-4.2e-05,-0.0,
1692632438000177,adjacent_right,9.94276,-4.965569,-0.022345,-0.001494,0.0,1,-0.03458,4.965569,0.022348,0.000747,-0.0,
1692632438000177,adjacent_left,81.541191,4.407574,0.026867,-0.000592,0.0,1,-0.03458,-4.407574,-0.026874,0.000296,-0.0,
1692632438000177,road_boundary_right,23.460604,-14.998631,0.084419,-0.017473,0.0,1,-0.03458,14.998631,-0.08462,0.008736,-0.0,
1692632438000177,road_boundary_left,150.0,5.300687,0.016878,-0.000138,0.0,1,-0.03458,-5.300687,-0.016879,6.9e-05,-0.0,
1692632438500059,ego_right,43.374962,-1.871022,-0.006797,0.000411,0.0,1,-0.032339,1.871022,0.006798,-0.000206,-0.0,
1692632438500059,ego_left,22.73016,1.221617,-0.00097,-0.000178,0.0,1,-0.032339,-1.221617,0.00097,8.9e-05,-0.0,
1692632438500059,adjacent_right,7.791037,-4.947189,-0.016088,-0.000903,0.0,1,-0.032339,4.947189,0.016089,0.000451,-0.0,
1692632438500059,adjacent_left,56.147606,4.450328,0.007512,-0.000656,0.0,1,-0.032339,-4.450328,-0.007512,0.000328,-0.0,
1692632438500059,road_boundary_right,18.441441,-16.132698,0.010932,-0.008935,0.0,1,-0.032339,16.132698,-0.010932,0.004467,-0.0,
1692632438500059,road_boundary_left,70.475372,5.521117,0.003162,-0.000309,0.0,1,-0.032339,-5.521117,-0.003162,0.000154,-0.0,
1692632438999916,ego_right,39.959469,-1.90135,-0.004062,0.000344,0.0,1,-0.031024,1.90135,0.004062,-0.000172,-0.0,
1692632438999916,ego_left,26.032618,1.213076,0.00048,-6.1e-05,0.0,1,-0.031024,-1.213076,-0.00048,3e-05,-0.0,
1692632438999916,adjacent_left,62.482101,4.459765,0.00331,-0.000347,0.0,1,-0.031024,-4.459765,-0.00331,0.000174,-0.0,
1692632438999916,road_boundary_right,103.583008,-5.602214,0.006682,-0.000349,0.0,1,-0.031024,5.602214,-0.006683,0.000174,-0.0,
1692632438999916,road_boundary_left,74.200638,5.567926,-0.003288,-0.000302,0.0,1,-0.031024,-5.567926,0.003288,0.000151,-0.0,
1692632439500101,ego_right,38.562515,-1.910591,0.003027,-5.8e-05,0.0,1,-0.032062,1.910591,-0.003027,2.9e-05,-0.0,
1692632439500101,ego_left,27.203047,1.237157,-0.003579,7.9e-05,0.0,1,-0.032062,-1.237157,0.003579,-4e-05,-0.0,
1692632439500101,adjacent_left,57.686554,4.4235,-0.003643,-2.9e-05,0.0,1,-0.032062,-4.4235,0.003643,1.4e-05,-0.0,
1692632439500101,road_boundary_right,88.440819,-5.480098,0.009456,-0.000405,0.0,1,-0.032062,5.480098,-0.009456,0.000202,-0.0,
1692632439500101,road_boundary_left,66.331558,5.597808,-0.013928,0.000101,0.0,1,-0.032062,-5.597808,0.013929,-5.1e-05,-0.0,
1692632439999965,ego_right,42.233574,-1.852019,-0.004037,6.4e-05,0.0,1,-0.033872,1.852019,0.004037,-3.2e-05,-0.0,
1692632439999965,ego_left,27.214571,1.284558,0.007044,-0.000486,0.0,1,-0.033872,-1.284558,-0.007044,0.000243,-0.0,
1692632439999965,adjacent_left,80.227989,4.434092,0.014515,-4e-06,0.0,1,-0.033872,-4.434092,-0.014516,2e-06,-0.0,
1692632439999965,road_boundary_left,74.047104,5.605935,0.012915,-0.000112,0.0,1,-0.033872,-5.605935,-0.012916,5.6e-05,-0.0,
1692632440500135,ego_right,39.512154,-1.819525,0.001082,0.000139,0.0,1,-0.03519,1.819525,-0.001082,-7e-05,-0.0,
1692632440500135,ego_left,28.960054,1.340528,0.001755,-0.000306,0.0,1,-0.03519,-1.340528,-0.001755,0.000153,-0.0,
1692632440500135,adjacent_left,63.07275,4.430872,0.010045,-0.00012,0.0,1,-0.03519,-4.430872,-0.010045,6e-05,-0.0,
1692632440500135,road_boundary_left,77.446457,5.365026,0.013348,-0.00034,0.0,1,-0.03519,-5.365026,-0.013348,0.00017,-0.0,
1692632440999905,ego_right,58.681107,-1.892676,-0.003886,-0.000158,0.0,1,-0.037479,1.892676,0.003886,7.9e-05,-0.0,
1692632440999905,ego_left,33.194733,1.331243,0.001506,0.000548,0.0,1,-0.037479,-1.331243,-0.001506,-0.000274,-0.0,
1692632440999905,adjacent_right,7.014426,-5.092891,-0.030929,-0.002347,0.0,1,-0.037479,5.092891,0.030939,0.001173,-0.0,
1692632440999905,adjacent_left,76.258858,4.380317,0.036054,-0.000101,0.0,1,-0.037479,-4.380317,-0.03607,5.1e-05,-0.0,
1692632440999905,road_boundary_left,97.786125,5.30908,0.010175,0.000588,0.0,1,-0.037479,-5.30908,-0.010175,-0.000294,-0.0,
1692632441499799,ego_right,45.770092,-1.829891,-0.001356,-0.000104,0.0,1,-0.035937,1.829891,0.001356,5.2e-05,-0.0,
1692632441499799,ego_left,30.63933,1.382287,-0.001203,6.7e-05,0.0,1,-0.035937,-1.382287,0.001203,-3.3e-05,-0.0,
1692632441499799,adjacent_left,60.081966,4.665283,0.034031,-0.000669,0.0,1,-0.035937,-4.665283,-0.034044,0.000335,-0.0,
1692632441499799,road_boundary_right,18.499287,-38.865482,0.806969,0.016643,0.0,1,-0.035937,38.865482,-1.0441,-0.008321,-0.0,
1692632442000046,ego_right,37.071259,-1.808231,0.000249,-0.000196,0.0,1,-0.038193,1.808231,-0.000249,9.8e-05,-0.0,
1692632442000046,ego_left,30.003531,1.314554,-0.003123,0.00045,0.0,1,-0.038193,-1.314554,0.003123,-0.000225,-0.0,
1692632442000046,adjacent_right,8.990521,-4.981556,-0.017097,-0.001634,0.0,1,-0.038193,4.981556,0.017098,0.000817,-0.0,
1692632442000046,adjacent_left,51.375187,4.394985,0.020585,-0.000227,0.0,1,-0.038193,-4.394985,-0.020588,0.000114,-0.0,
1692632442000046,road_boundary_right,24.037703,-25.603941,0.736066,-0.045911,0.0,1,-0.038193,25.603941,-0.905902,0.022955,-0.0,
1692632442000046,road_boundary_left,10.912696,5.766837,0.061273,-0.011309,0.0,1,-0.038193,-5.766837,-0.06135,0.005655,-0.0,
1692632442500131,ego_right,41.974621,-1.799401,-0.003068,-0.000141,0.0,1,-0.038376,1.799401,0.003068,7.1e-05,-0.0,
1692632442500131,ego_left,34.274391,1.35751,-0.001545,0.000338,0.0,1,-0.038376,-1.35751,0.001545,-0.000169,-0.0,
1692632442500131,adjacent_right,12.410254,-4.98948,-0.015742,-0.001492,0.0,1,-0.038376,4.98948,0.015743,0.000746,-0.0,
1692632442500131,adjacent_left,11.718596,4.407692,0.023467,-9.5e-05,0.0,1,-0.038376,-4.407692,-0.023471,4.8e-05,-0.0,
1692632442500131,road_boundary_right,25.206406,-21.686781,0.709852,-0.062342,0.0,1,-0.038376,21.686781,-0.859272,0.031171,-0.0,
1692632442500131,road_boundary_left,12.52885,5.679443,0.051195,-0.008606,0.0,1,-0.038376,-5.679443,-0.05124,0.004303,-0.0,
1692632442999998,ego_right,37.460983,-1.783765,-0.006603,0.000123,0.0,1,-0.034122,1.783765,0.006603,-6.2e-05,-0.0,
1692632442999998,ego_left,29.697016,1.276104,-0.000598,0.000415,0.0,1,-0.034122,-1.276104,0.000598,-0.000208,-0.0,
1692632442999998,adjacent_right,11.762272,-5.035164,-0.021215,-0.002404,0.0,1,-0.034122,5.035164,0.021218,0.001202,-0.0,
1692632442999998,adjacent_left,10.201319,4.338015,0.020146,-6.8e-05,0.0,1,-0.034122,-4.338015,-0.020149,3.4e-05,-0.0,
1692632442999998,road_boundary_left,12.208769,5.520428,0.041371,-0.006633,0.0,1,-0.034122,-5.520428,-0.041394,0.003316,-0.0,
1692632443500218,ego_right,34.235367,-1.799316,-0.005633,0.000364,0.0,1,-0.030558,1.799316,0.005633,-0.000182,-0.0,
1692632443500218,ego_left,28.792086,1.307621,0.007348,-0.000313,0.0,1,-0.030558,-1.307621,-0.007348,0.000156,-0.0,
1692632443500218,adjacent_right,13.354791,-5.129733,-0.021496,-0.001562,0.0,1,-0.030558,5.129733,0.021499,0.000781,-0.0,
1692632443500218,adjacent_left,9.347925,4.343084,0.020216,-9.2e-05,0.0,1,-0.030558,-4.343084,-0.020218,4.6e-05,-0.0,
1692632443500218,road_boundary_right,41.963936,-22.522058,0.280579,-0.011708,0.0,1,-0.030558,22.522058,-0.288181,0.005854,-0.0,
1692632443500218,road_boundary_left,11.74983,5.569746,0.034251,-0.006735,0.0,1,-0.030558,-5.569746,-0.034265,0.003367,-0.0,
1692632444000149,ego_right,35.893623,-1.784112,-0.007463,0.000459,0.0,1,-0.028265,1.784112,0.007463,-0.000229,-0.0,
1692632444000149,ego_left,30.671614,1.360835,0.009825,-0.000629,0.0,1,-0.028265,-1.360835,-0.009825,0.000314,-0.0,
1692632444000149,adjacent_right,15.667248,-5.177006,-0.022033,-9.1e-05,0.0,1,-0.028265,5.177006,0.022036,4.5e-05,-0.0,
1692632444000149,adjacent_left,7.866846,4.35613,0.021066,-0.000143,0.0,1,-0.028265,-4.35613,-0.021069,7.1e-05,-0.0,
1692632444000149,road_boundary_left,9.926202,5.500409,0.042366,-0.004002,0.0,1,-0.028265,-5.500409,-0.042391,0.002001,-0.0,
1692632444500154,ego_right,40.815987,-1.816475,-0.006963,0.000212,0.0,1,-0.033955,1.816475,0.006963,-0.000106,-0.0,
1692632444500154,ego_left,31.701458,1.349961,0.009923,-0.000551,0.0,1,-0.033955,-1.349961,-0.009923,0.000275,-0.0,
1692632444500154,adjacent_right,18.738239,-5.260128,-0.028557,0.000377,0.0,1,-0.033955,5.260128,0.028565,-0.000188,-0.0,
1692632444500154,road_boundary_left,8.023263,5.539599,0.042461,-0.003955,0.0,1,-0.033955,-5.539599,-0.042487,0.001977,-0.0,
1692632445000066,ego_right,42.861397,-1.830355,-0.004974,0.000103,0.0,1,-0.037852,1.830355,0.004974,-5.1e-05,-0.0,
1692632445000066,ego_left,29.11673,1.339245,0.007208,-0.000405,0.0,1,-0.037852,-1.339245,-0.007208,0.000203,-0.0,
1692632445000066,adjacent_right,22.201544,-5.250216,-0.029305,0.000339,0.0,1,-0.037852,5.250216,0.029314,-0.000169,-0.0,
1692632445000066,road_boundary_right,29.554996,-22.639952,0.053382,0.008552,0.0,1,-0.037852,22.639952,-0.053433,-0.004276,-0.0,
1692632445500037,ego_right,52.489449,-1.819056,-0.005346,5.7e-05,0.0,1,-0.038401,1.819056,0.005346,-2.8e-05,-0.0,
1692632445500037,ego_left,40.03756,1.364453,0.003377,-0.000199,0.0,1,-0.038401,-1.364453,-0.003377,9.9e-05,-0.0,
1692632445500037,adjacent_right,25.234629,-5.180927,-0.029033,0.000894,0.0,1,-0.038401,5.180927,0.029041,-0.000447,-0.0,
1692632445500037,road_boundary_right,41.111877,-20.823137,0.154561,-0.009209,0.0,1,-0.038401,20.823137,-0.155804,0.004605,-0.0,
1692632446000257,ego_right,67.151375,-1.811284,-0.00147,1e-05,0.0,1,-0.036444,1.811284,0.00147,-5e-06,-0.0,
1692632446000257,ego_left,40.560341,1.348373,-0.005537,0.00018,0.0,1,-0.036444,-1.348373,0.005537,-9e-05,-0.0,
1692632446000257,adjacent_right,27.776749,-5.131701,-0.02497,0.001132,0.0,1,-0.036444,5.131701,0.024975,-0.000566,-0.0,
1692632446000257,road_boundary_right,39.932854,-18.119869,0.146697,-0.013726,0.0,1,-0.036444,18.119869,-0.147759,0.006863,-0.0,
1692632446499813,ego_right,62.127419,-1.802907,0.004537,-0.00011,0.0,1,-0.036389,1.802907,-0.004537,5.5e-05,-0.0,
1692632446499813,ego_left,41.339558,1.325503,0.004439,-0.000296,0.0,1,-0.036389,-1.325503,-0.004439,0.000148,-0.0,
1692632446499813,adjacent_right,30.6604,-5.090046,-0.017314,0.000923,0.0,1,-0.036389,5.090046,0.017316,-0.000462,-0.0,
1692632446999848,ego_right,81.918587,-1.785349,0.002445,-1.7e-05,0.0,1,-0.038725,1.785349,-0.002445,9e-06,-0.0,
1692632446999848,ego_left,46.57354,1.372058,0.003088,6.5e-05,0.0,1,-0.038725,-1.372058,-0.003088,-3.2e-05,-0.0,
1692632446999848,adjacent_right,39.554588,-5.108855,-0.016238,0.000499,0.0,1,-0.038725,5.108855,0.016239,-0.00025,-0.0,
1692632446999848,road_boundary_right,55.854881,-17.436342,-0.019258,-0.001066,0.0,1,-0.038725,17.436342,0.01926,0.000533,-0.0,
1692632448000035,ego_right,28.866323,-1.667859,0.012544,0.00046,0.0,1,-0.034198,1.667859,-0.012545,-0.00023,-0.0,
1692632448000035,ego_left,7.2879,4.400167,0.017129,-0.002814,0.0,1,-0.034198,-4.400167,-0.01713,0.001407,-0.0,
1692632448000035,adjacent_right,36.245316,-4.94871,0.023026,0.000635,0.0,1,-0.034198,4.94871,-0.02303,-0.000318,-0.0,
